transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,transaction_qty,unit_price,Total_Bill,product_category,product_type,product_detail,Size,Month Name,Day Name,Hour,Month,Day of Week
20763,07-02-2023,08:21:08,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Tuesday,8,2,1
21721,08-02-2023,16:48:10,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Wednesday,16,2,2
21891,09-02-2023,07:52:18,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Thursday,7,2,3
24113,12-02-2023,17:12:14,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Sunday,17,2,6
24858,14-02-2023,08:27:30,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Tuesday,8,2,1
24951,14-02-2023,09:08:17,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Tuesday,9,2,1
25177,14-02-2023,10:55:47,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Tuesday,10,2,1
25232,14-02-2023,13:34:58,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Tuesday,13,2,1
25334,14-02-2023,18:25:50,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Tuesday,18,2,1
25754,15-02-2023,10:48:40,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Wednesday,10,2,2
25904,15-02-2023,16:18:30,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Wednesday,16,2,2
27423,18-02-2023,09:37:24,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Saturday,9,2,5
27684,18-02-2023,15:55:13,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Saturday,15,2,5
28072,19-02-2023,09:52:03,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Sunday,9,2,6
29151,21-02-2023,08:27:24,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Tuesday,8,2,1
29222,21-02-2023,09:08:17,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Tuesday,9,2,1
30118,22-02-2023,16:38:03,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Wednesday,16,2,2
31085,24-02-2023,11:21:00,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Friday,11,2,4
31098,24-02-2023,11:41:19,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Friday,11,2,4
31920,25-02-2023,18:20:52,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,February,Saturday,18,2,5
37810,07-03-2023,08:21:08,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Tuesday,8,3,1
38919,08-03-2023,16:21:55,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Wednesday,16,3,2
38966,08-03-2023,17:24:58,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Wednesday,17,3,2
39163,09-03-2023,07:52:18,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Thursday,7,3,3
39388,09-03-2023,10:02:26,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Thursday,10,3,3
40549,10-03-2023,19:54:02,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Friday,19,3,4
41820,12-03-2023,17:12:14,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Sunday,17,3,6
42734,14-03-2023,08:27:30,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Tuesday,8,3,1
43126,14-03-2023,12:17:29,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Tuesday,12,3,1
43616,15-03-2023,09:36:25,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Wednesday,9,3,2
43646,15-03-2023,09:52:03,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Wednesday,9,3,2
43813,15-03-2023,12:12:06,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Wednesday,12,3,2
45866,18-03-2023,10:09:41,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Saturday,10,3,5
46029,18-03-2023,12:53:56,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Saturday,12,3,5
46139,18-03-2023,15:55:13,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Saturday,15,3,5
46550,19-03-2023,09:52:03,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Sunday,9,3,6
48300,21-03-2023,18:25:50,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Tuesday,18,3,1
50084,24-03-2023,11:21:00,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Friday,11,3,4
50107,24-03-2023,11:41:19,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Friday,11,3,4
53870,30-03-2023,08:05:29,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Thursday,8,3,3
53914,30-03-2023,08:27:24,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Thursday,8,3,3
54073,30-03-2023,10:24:42,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Thursday,10,3,3
54456,31-03-2023,07:52:18,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,March,Friday,7,3,4
60226,07-04-2023,10:36:56,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Friday,10,4,4
61378,08-04-2023,16:21:55,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Saturday,16,4,5
61622,09-04-2023,07:36:32,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Sunday,7,4,6
61656,09-04-2023,07:52:18,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Sunday,7,4,6
61930,09-04-2023,10:02:26,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Sunday,10,4,6
62277,09-04-2023,16:17:33,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Sunday,16,4,6
64724,12-04-2023,12:38:05,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Wednesday,12,4,2
64846,12-04-2023,15:20:46,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Wednesday,15,4,2
64942,12-04-2023,17:12:14,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Wednesday,17,4,2
66127,14-04-2023,09:18:54,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Friday,9,4,4
66425,14-04-2023,10:55:47,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Friday,10,4,4
66476,14-04-2023,12:17:29,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Friday,12,4,4
67130,15-04-2023,09:52:03,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Saturday,9,4,5
67258,15-04-2023,10:43:59,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Saturday,10,4,5
67270,15-04-2023,10:48:40,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Saturday,10,4,5
67841,16-04-2023,08:08:57,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Sunday,8,4,6
69042,17-04-2023,10:24:42,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Monday,10,4,0
70177,18-04-2023,15:55:13,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Tuesday,15,4,1
70751,19-04-2023,09:52:03,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Wednesday,9,4,2
72244,21-04-2023,08:49:17,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Friday,8,4,4
72297,21-04-2023,09:08:17,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Friday,9,4,4
72845,21-04-2023,18:25:50,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Friday,18,4,4
73570,22-04-2023,16:38:03,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Saturday,16,4,5
75480,25-04-2023,06:54:03,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Tuesday,6,4,1
76254,25-04-2023,18:20:52,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Tuesday,18,4,1
80297,30-04-2023,16:21:55,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,April,Sunday,16,4,6
88391,08-05-2023,12:09:18,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Monday,12,5,0
88687,08-05-2023,16:21:55,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Monday,16,5,0
88712,08-05-2023,16:48:10,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Monday,16,5,0
88730,08-05-2023,17:04:51,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Monday,17,5,0
89385,09-05-2023,10:02:26,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Tuesday,10,5,1
89826,09-05-2023,16:17:33,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Tuesday,16,5,1
90028,10-05-2023,06:33:08,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Wednesday,6,5,2
91151,10-05-2023,19:54:02,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Wednesday,19,5,2
92911,12-05-2023,12:38:05,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Friday,12,5,4
93145,12-05-2023,17:12:14,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Friday,17,5,4
94702,14-05-2023,09:08:17,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Sunday,9,5,6
94730,14-05-2023,09:18:54,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Sunday,9,5,6
95101,14-05-2023,10:55:47,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Sunday,10,5,6
95163,14-05-2023,12:17:29,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Sunday,12,5,6
95221,14-05-2023,13:34:58,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Sunday,13,5,6
95423,14-05-2023,18:25:50,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Sunday,18,5,6
95703,15-05-2023,08:05:29,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Monday,8,5,0
95956,15-05-2023,09:36:25,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Monday,9,5,0
95989,15-05-2023,09:52:03,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Monday,9,5,0
96272,15-05-2023,12:12:06,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Monday,12,5,0
96472,15-05-2023,16:18:30,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Monday,16,5,0
96884,16-05-2023,08:08:57,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Tuesday,8,5,1
97034,16-05-2023,09:07:47,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Tuesday,9,5,1
98206,17-05-2023,08:53:28,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Wednesday,8,5,2
99428,18-05-2023,10:09:41,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Thursday,10,5,3
99703,18-05-2023,12:53:56,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Thursday,12,5,3
100339,19-05-2023,08:05:29,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Friday,8,5,4
101943,20-05-2023,10:36:38,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Saturday,10,5,5
103258,21-05-2023,14:58:09,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Sunday,14,5,6
103412,21-05-2023,18:25:50,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Sunday,18,5,6
104595,22-05-2023,19:26:18,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Monday,19,5,0
106214,24-05-2023,11:21:00,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Wednesday,11,5,2
112077,30-05-2023,07:07:13,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Tuesday,7,5,1
112145,30-05-2023,07:52:18,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Tuesday,7,5,1
113357,31-05-2023,09:18:54,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Wednesday,9,5,2
113462,31-05-2023,10:02:26,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,May,Wednesday,10,5,2
120834,07-06-2023,07:07:13,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Wednesday,7,6,2
120960,07-06-2023,08:21:08,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Wednesday,8,6,2
122621,08-06-2023,12:09:18,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Thursday,12,6,3
122916,08-06-2023,16:21:55,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Thursday,16,6,3
122963,08-06-2023,17:04:51,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Thursday,17,6,3
122979,08-06-2023,17:24:58,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Thursday,17,6,3
123274,09-06-2023,07:36:32,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Friday,7,6,4
123322,09-06-2023,07:52:18,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Friday,7,6,4
123706,09-06-2023,10:02:26,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Friday,10,6,4
124203,09-06-2023,16:17:33,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Friday,16,6,4
125603,10-06-2023,19:54:02,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Saturday,19,6,5
127569,12-06-2023,12:38:05,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Monday,12,6,0
127723,12-06-2023,15:20:46,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Monday,15,6,0
127826,12-06-2023,17:12:14,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Monday,17,6,0
129588,14-06-2023,09:08:17,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Wednesday,9,6,2
130025,14-06-2023,10:55:47,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Wednesday,10,6,2
130091,14-06-2023,12:17:29,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Wednesday,12,6,2
130377,14-06-2023,18:25:50,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Wednesday,18,6,2
130941,15-06-2023,09:36:25,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Thursday,9,6,3
130982,15-06-2023,09:52:03,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Thursday,9,6,3
131164,15-06-2023,10:43:59,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Thursday,10,6,3
131177,15-06-2023,10:48:40,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Thursday,10,6,3
131498,15-06-2023,16:18:30,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Thursday,16,6,3
131956,16-06-2023,08:08:57,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Friday,8,6,4
132129,16-06-2023,09:07:47,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Friday,9,6,4
133614,17-06-2023,10:24:42,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Saturday,10,6,5
135015,18-06-2023,12:53:56,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Sunday,12,6,6
135702,19-06-2023,08:05:29,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Monday,8,6,0
136021,19-06-2023,09:52:03,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Monday,9,6,0
137419,20-06-2023,10:36:38,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Tuesday,10,6,1
138117,21-06-2023,08:27:24,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Wednesday,8,6,2
138177,21-06-2023,08:49:17,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Wednesday,8,6,2
138249,21-06-2023,09:08:17,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Wednesday,9,6,2
139020,21-06-2023,18:25:50,3,Astoria,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Wednesday,18,6,2
140230,22-06-2023,19:26:18,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Thursday,19,6,3
142007,24-06-2023,11:21:00,5,Lower Manhattan,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Saturday,11,6,5
143736,25-06-2023,18:20:52,8,Hell's Kitchen,13,1,8.95,8.95,Loose Tea,Black tea,English Breakfast,Not Defined,June,Sunday,18,6,6
4104,08-01-2023,10:45:57,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,January,Sunday,10,1,6
4926,09-01-2023,18:28:11,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,January,Monday,18,1,0
5220,10-01-2023,09:30:16,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,January,Tuesday,9,1,1
5966,11-01-2023,13:45:06,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,January,Wednesday,13,1,2
6011,11-01-2023,15:42:11,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,January,Wednesday,15,1,2
7194,13-01-2023,16:37:25,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,January,Friday,16,1,4
11243,20-01-2023,12:34:36,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,January,Friday,12,1,4
14090,25-01-2023,13:06:46,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,January,Wednesday,13,1,2
16912,31-01-2023,07:06:50,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,January,Tuesday,7,1,1
16928,31-01-2023,07:17:40,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,January,Tuesday,7,1,1
21488,08-02-2023,10:45:57,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,February,Wednesday,10,2,2
22926,10-02-2023,16:00:44,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,February,Friday,16,2,4
23781,12-02-2023,09:19:49,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,February,Sunday,9,2,6
24042,12-02-2023,14:30:15,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,February,Sunday,14,2,6
24707,13-02-2023,16:37:25,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,February,Monday,16,2,0
26111,16-02-2023,07:48:37,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,February,Thursday,7,2,3
28511,20-02-2023,07:52:10,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,February,Monday,7,2,0
30950,24-02-2023,09:20:55,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,February,Friday,9,2,4
31407,25-02-2023,06:45:40,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,February,Saturday,6,2,5
33017,27-02-2023,14:22:08,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,February,Monday,14,2,0
40421,10-03-2023,16:00:44,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,March,Friday,16,3,4
41039,11-03-2023,13:45:06,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,March,Saturday,13,3,5
41106,11-03-2023,15:42:11,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,March,Saturday,15,3,5
44182,16-03-2023,07:48:37,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,March,Thursday,7,3,3
47015,20-03-2023,07:52:10,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,March,Monday,7,3,0
50865,25-03-2023,13:06:46,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,March,Saturday,13,3,5
54733,31-03-2023,10:44:23,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,March,Friday,10,3,4
60660,08-04-2023,07:17:40,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,April,Saturday,7,4,5
61036,08-04-2023,10:44:23,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,April,Saturday,10,4,5
62344,09-04-2023,18:28:11,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,April,Sunday,18,4,6
63182,10-04-2023,16:00:44,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,April,Monday,16,4,0
63949,11-04-2023,13:45:06,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,April,Tuesday,13,4,1
64475,12-04-2023,09:19:49,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,April,Wednesday,9,4,2
65085,13-04-2023,07:28:49,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,April,Thursday,7,4,3
66485,14-04-2023,12:29:58,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,April,Friday,12,4,4
69476,18-04-2023,07:06:50,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,April,Tuesday,7,4,1
71816,20-04-2023,12:34:36,3,Astoria,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,April,Thursday,12,4,3
73786,23-04-2023,07:20:00,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,April,Sunday,7,4,6
77854,27-04-2023,14:22:08,5,Lower Manhattan,16,1,8.95,8.95,Loose Tea,Chai tea,Traditional Blend Chai,Not Defined,April,Thursday,14,4,3
